Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/23,19:38:29,26.19,26.13,25.94,26.25,115,19,180,7,0.25,0.18,0.75,0.21,1025,0.715384615385,0,0,2
2017/12/23,19:32:22,26.25,26.13,25.94,26.31,114,19,180,7,0.19,0.13,0.08,0.07,1020,-0.45,0,1,2
2017/12/22,17:15:10,26.19,25.75,25.81,26.44,115,24,179,11,0.16,0.13,0.24,0.07,745,1.21538461538,0,1,2
2017/12/22,17:31:00,26.19,25.81,25.81,26.31,114,24,176,9,0.29,0.23,1.02,0.18,805,2.09615384615,1,1,2
2017/12/23,17:07:21,26.19,25.88,25.63,26.38,117,23,190,13,0.45,0.09,1.98,0.09,675,3.28846153846,0,0,2
2017/12/22,13:34:05,26.06,27.44,25.88,26.31,165,254,276,71,0.78,0.11,1.93,0.54,865,0.85,1,0,2
2017/12/23,17:05:49,26.13,25.81,25.63,26.38,118,23,190,13,0.64,0.66,1.52,0.52,665,3.04615384615,0,0,2
2017/12/23,14:07:07,26.06,27.13,25.5,26.38,160,248,77,58,0.6,0.93,0.2,0.29,625,1.03461538462,1,0,2
2017/12/23,16:47:26,26.13,25.88,25.56,26.31,119,24,195,17,0.61,0.28,1.65,0.34,565,1.99615384615,0,0,2
2018/01/10,17:27:50,25.94,26.19,25.88,25.94,146,231,171,20,0.31,0.37,0.92,0.26,830,0.757692307692,1,1,2
2017/12/22,12:17:00,25.69,27.81,25.13,26.0,156,241,79,60,0.71,0.4,0.22,0.16,635,2.06538461538,1,1,2
2017/12/23,17:26:15,26.19,25.88,25.75,26.31,116,22,185,10,0.59,0.42,1.16,0.3,720,1.31538461538,0,1,2
2017/12/22,16:51:41,26.19,25.75,25.75,26.31,116,26,185,18,0.49,0.56,0.32,0.4,680,2.48846153846,0,1,2
2017/12/23,13:42:37,26.0,26.0,25.38,26.25,161,252,81,61,0.42,0.97,0.89,0.23,555,5.10769230769,0,0,2
2017/12/22,11:45:20,25.44,25.63,24.94,25.81,155,234,70,54,0.45,2.12,0.34,0.06,515,3.22692307692,1,0,2
2017/12/22,16:46:04,26.13,25.75,25.75,26.25,117,26,189,20,0.25,0.09,0.12,0.06,655,1.06923076923,0,0,2
2017/12/22,12:08:19,25.63,27.38,25.13,25.94,157,244,77,59,0.07,0.21,0.2,0.06,600,1.1,1,0,2
2018/01/10,17:14:03,25.94,26.13,25.81,25.94,146,231,176,22,0.15,0.18,0.09,0.09,815,1.58076923077,1,1,2
2017/12/23,13:43:38,26.0,26.0,25.44,26.25,161,253,84,61,1.74,0.74,0.69,0.54,560,5.07692307692,0,1,2
2017/12/23,19:29:18,26.25,26.19,26.0,26.25,114,19,180,7,1.15,0.19,0.11,0.12,1020,-0.561538461538,0,0,2
2017/12/23,17:23:11,26.13,25.88,25.75,26.31,117,22,186,10,0.61,0.75,2.96,0.63,735,2.41153846154,1,1,2
2017/12/23,19:42:34,26.25,26.13,25.94,26.25,115,19,181,7,0.16,0.15,0.34,0.15,1025,0.338461538462,0,0,2
2018/01/10,17:38:03,25.94,26.25,25.88,25.94,143,227,8,8,0.67,0.8,0.28,0.14,830,0.196153846154,1,1,2
2017/12/23,19:39:00,26.19,26.13,25.94,26.25,115,19,180,7,0.5,0.16,0.25,0.09,1020,0.646153846154,0,0,2
2017/12/23,19:04:47,26.19,26.25,25.94,26.31,114,19,179,7,0.07,0.06,0.16,0.06,1035,0.169230769231,1,0,2
2017/12/22,12:28:44,25.69,28.44,25.19,26.0,156,244,81,62,0.5,0.13,0.11,0.07,640,0.615384615385,1,0,2
2017/12/22,17:00:22,26.19,25.75,25.75,26.31,116,25,184,14,0.42,0.15,0.18,0.11,705,2.01153846154,1,1,2
2018/01/10,17:30:54,25.94,26.19,25.88,25.94,145,230,171,20,0.32,0.45,1.15,0.36,840,1.95,1,1,2
2017/12/22,12:18:01,25.69,27.94,25.13,26.06,155,242,77,60,0.52,0.7,0.69,0.2,635,1.96153846154,1,1,2
2017/12/23,13:25:46,25.88,25.88,25.38,26.25,160,250,80,58,0.58,0.85,0.37,0.28,510,2.52692307692,1,0,2
2017/12/22,16:31:16,26.06,25.75,25.56,26.25,119,28,170,25,1.84,0.76,0.65,0.92,625,0.353846153846,1,1,2
2017/12/23,13:41:05,25.94,26.0,25.44,26.25,160,251,81,60,0.56,1.28,0.49,0.38,535,4.56153846154,0,0,2
2017/12/23,19:42:04,26.19,26.13,25.94,26.25,115,19,181,7,1.2,0.15,0.46,0.15,1025,0.280769230769,0,0,2
2018/01/10,17:32:26,25.94,26.19,25.88,26.0,145,230,170,19,0.18,0.2,0.64,0.16,835,1.93076923077,0,1,2
2017/12/23,13:26:47,25.94,25.94,25.31,26.25,162,253,81,60,0.77,0.39,0.27,0.18,510,2.31923076923,1,0,2
2017/12/22,17:12:06,26.19,25.75,25.81,26.38,115,24,180,12,0.09,0.06,0.08,0.06,745,1.34615384615,0,0,2
2018/01/10,17:52:51,25.94,26.19,25.69,26.0,142,229,5,7,0.36,0.35,0.14,0.09,830,-0.846153846154,1,1,2
2017/12/22,11:46:52,25.5,25.63,24.94,25.81,155,235,71,55,0.5,0.49,0.14,0.11,525,3.59615384615,1,1,2
2017/12/22,12:32:49,25.75,28.44,25.31,26.06,159,247,224,64,2.62,0.82,2.15,0.43,660,0.492307692308,1,1,3
2017/12/23,17:57:54,26.25,26.13,25.88,26.31,149,234,185,11,0.64,0.38,1.15,0.41,840,2.02307692308,0,1,3
2017/12/22,17:39:10,26.25,25.88,25.94,26.31,149,240,180,12,0.13,0.09,0.28,0.07,830,1.88076923077,0,1,3
2018/01/10,16:12:46,25.75,26.19,25.63,25.81,6,6,35,23,0.38,0.69,0.28,0.19,510,1.92307692308,1,1,3
2017/12/22,19:16:11,26.31,27.94,26.06,26.44,150,239,180,10,0.17,0.08,0.25,0.09,1220,-0.442307692308,1,1,3
2018/01/10,16:27:35,25.81,26.06,25.69,25.81,5,7,24,21,0.07,0.05,0.09,0.1,605,3.66923076923,0,1,3
2018/01/10,16:01:02,25.69,26.38,25.56,25.75,9,10,32,29,0.26,0.88,0.26,0.15,455,2.56923076923,1,1,3
2017/12/22,12:41:30,25.81,29.0,25.38,26.06,160,243,221,66,0.57,0.63,0.58,0.23,700,2.35384615385,1,0,3
2017/12/22,13:14:41,25.94,28.19,25.56,26.13,163,249,228,69,1.04,0.35,0.8,0.1,845,8.94615384615,1,1,3
2018/01/10,17:05:52,25.94,26.13,25.75,25.94,149,238,182,24,0.52,0.21,0.15,0.09,780,1.46538461538,0,1,3
2017/12/23,17:50:15,26.19,26.13,25.88,26.38,149,236,186,11,0.09,0.17,0.92,0.12,810,1.36153846154,0,1,3
2017/12/23,18:29:33,26.25,26.31,25.88,26.38,150,235,186,10,0.09,0.08,0.39,0.08,1010,2.43076923077,0,1,3
2018/01/10,15:35:30,25.56,26.0,25.44,25.69,10,10,53,33,0.14,0.36,0.08,0.08,370,0.769230769231,1,1,3
2017/12/22,17:58:34,26.31,26.56,26.0,26.38,148,235,179,10,0.7,0.53,1.98,0.58,905,2.15769230769,1,1,3
2017/12/23,18:21:54,26.25,26.31,25.88,26.38,150,234,185,10,0.3,0.79,0.22,0.18,970,1.99230769231,0,0,3
2017/12/23,18:39:46,26.31,26.38,25.94,26.31,150,236,186,10,0.11,0.55,0.66,0.98,1045,2.07307692308,1,0,3
2017/12/22,19:14:39,26.31,27.88,26.06,26.44,150,239,181,11,0.58,0.59,0.15,0.61,1220,-0.503846153846,1,1,3
2018/01/10,17:03:19,25.88,26.13,25.75,25.94,149,239,185,26,0.07,0.08,0.09,0.09,785,1.55,1,1,3
2017/12/22,13:44:18,26.06,27.25,25.94,26.31,165,254,275,70,0.09,0.21,0.52,0.1,880,1.04230769231,0,1,3
2018/01/10,16:03:35,25.69,26.19,25.56,25.75,8,8,30,28,0.09,0.38,0.19,0.09,480,2.67692307692,0,1,3
2017/12/22,18:07:46,26.25,26.38,26.0,26.38,148,234,177,10,1.14,0.48,0.43,0.22,985,4.63846153846,0,0,3
2017/12/23,17:58:25,26.25,26.19,25.88,26.31,149,235,185,10,0.73,0.53,0.59,0.2,840,2.08076923077,1,1,3
2018/01/10,16:35:14,25.81,26.06,25.69,25.81,5,5,29,17,0.09,0.19,0.07,0.09,650,2.78461538462,1,1,3
2018/01/10,15:28:52,25.5,25.75,25.38,25.63,10,11,52,35,0.39,0.39,0.92,0.27,370,0.969230769231,1,1,3
2017/12/22,19:28:57,26.31,28.0,26.13,26.44,142,227,173,10,0.09,0.08,0.06,0.06,1260,1.67307692308,0,0,3
2017/12/22,18:41:28,26.31,26.63,26.06,26.38,150,236,180,11,1.1,0.31,1.48,0.16,1165,3.23846153846,0,0,3
2017/12/23,18:35:41,26.25,26.38,25.88,26.38,150,235,187,10,0.2,0.25,0.12,0.08,1030,1.96153846154,1,0,3
2018/01/10,15:56:57,25.69,26.38,25.56,25.75,9,9,33,30,0.43,0.27,0.1,0.15,425,2.44230769231,1,1,3
2017/12/22,13:19:17,25.94,27.94,25.69,26.19,163,247,269,69,0.99,0.9,3.01,0.81,850,5.01538461538,1,1,3
2017/12/22,18:34:49,26.31,26.63,25.94,26.38,150,236,180,10,1.06,0.61,2.69,0.3,1100,2.33846153846,0,0,3
2017/12/22,13:51:58,26.06,27.06,26.0,26.25,165,255,275,70,0.42,0.33,1.04,0.09,910,1.32307692308,1,1,3
2017/12/22,13:28:28,26.0,27.75,25.81,26.25,164,251,267,70,0.07,0.05,0.07,0.09,875,1.31923076923,0,1,3
2017/12/22,19:20:16,26.38,28.06,26.13,26.56,141,225,171,10,0.68,0.62,2.13,0.6,1210,0.130769230769,1,1,3
2017/12/23,17:36:27,26.19,26.0,25.75,26.25,150,242,189,12,1.06,0.24,0.43,0.07,765,1.8,1,1,3
2017/12/22,18:31:15,26.25,26.63,26.0,26.38,150,236,180,10,0.13,0.32,1.45,0.32,1105,2.21538461538,0,1,3
2017/12/22,12:37:25,25.81,28.81,25.38,26.06,160,244,224,67,1.01,0.79,0.96,0.65,675,1.51538461538,1,1,3
2017/12/23,17:43:36,26.25,26.06,25.81,26.31,150,237,187,11,1.53,0.75,3.66,0.96,780,2.22692307692,1,0,3
2017/12/23,17:47:11,26.19,26.13,25.81,26.31,150,236,186,11,3.02,0.28,0.21,0.13,790,1.21153846154,0,0,3
2017/12/22,18:20:32,26.25,26.38,26.0,26.5,147,234,177,10,0.66,0.8,2.21,0.68,1055,2.73076923077,0,1,3
2017/12/22,13:16:13,25.94,28.0,25.63,26.19,163,250,226,70,0.39,0.54,1.31,0.3,840,7.96923076923,1,1,3
2017/12/23,17:57:23,26.25,26.19,25.81,26.31,149,235,185,11,0.49,0.4,1.7,0.44,835,1.97307692308,1,1,3
2018/01/10,16:48:31,25.81,26.06,25.75,25.88,3,4,21,13,0.39,0.37,0.12,0.1,720,2.46538461538,1,1,3
2017/12/22,14:11:52,26.19,27.31,26.06,26.38,164,253,268,70,0.18,0.16,0.68,0.19,965,1.73846153846,1,1,3
2017/12/22,13:08:03,25.94,28.19,25.5,26.19,163,249,229,70,0.68,0.52,2.41,0.31,810,3.28846153846,1,1,3
2017/12/23,17:55:52,26.25,26.13,25.81,26.38,149,234,185,11,0.2,0.44,0.1,0.12,835,2.02692307692,0,1,3
2017/12/22,18:01:38,26.31,26.44,25.94,26.38,148,235,179,10,1.4,0.58,0.38,0.2,950,3.28846153846,1,1,3
2017/12/22,14:10:51,26.19,27.31,26.06,26.38,164,251,271,73,0.1,0.14,0.3,0.15,960,1.83076923077,1,1,3
2018/01/10,16:58:43,25.88,26.06,25.81,25.94,2,3,15,10,0.22,0.06,0.15,0.12,755,1.65769230769,0,1,3
2017/12/22,18:25:07,26.25,26.81,25.94,26.38,149,237,180,10,0.27,0.22,0.11,0.08,1070,2.55,0,0,3
2017/12/23,18:26:30,26.25,26.25,25.94,26.31,150,235,185,10,0.08,0.13,0.37,0.07,990,2.17692307692,1,0,3
2017/12/23,18:22:25,26.25,26.31,25.94,26.38,150,234,185,10,0.22,0.75,0.28,0.15,970,1.91538461538,0,1,3
2017/12/23,18:30:35,26.25,26.31,25.88,26.44,150,235,185,10,0.23,0.2,0.2,0.08,1010,2.44230769231,0,1,3
2017/12/23,18:18:19,26.25,26.25,25.88,26.38,149,234,185,10,0.09,0.23,0.06,0.07,955,2.30769230769,0,1,3
2017/12/23,18:01:29,26.25,26.19,25.88,26.31,150,236,187,10,0.4,2.34,0.51,0.18,880,2.74615384615,0,1,3
2017/12/23,18:36:42,26.25,26.38,25.94,26.38,150,234,186,10,0.1,0.27,0.11,0.08,1035,2.02307692308,0,1,3
2017/12/22,18:04:11,26.31,26.31,25.94,26.38,148,234,178,10,0.61,0.19,0.16,0.11,970,4.17307692308,1,0,3
2017/12/23,18:11:11,26.25,26.25,25.88,26.38,149,234,185,10,0.07,0.18,0.3,0.08,930,3.41153846154,0,0,3
2017/12/22,19:22:49,26.31,27.94,26.13,26.44,142,226,170,10,0.52,0.3,0.32,0.27,1225,0.826923076923,0,1,3
2017/12/23,18:38:14,26.25,26.38,25.88,26.38,149,234,185,10,0.34,0.3,0.26,0.15,1045,2.09230769231,0,0,3
2017/12/22,18:17:58,26.25,26.38,26.0,26.44,148,234,178,10,0.21,1.26,0.21,0.12,1040,2.61923076923,0,1,3
2017/12/22,14:13:55,26.19,27.38,26.13,26.44,162,249,265,70,1.56,1.62,3.4,1.03,960,1.22692307692,1,1,3
2017/12/22,19:00:21,26.31,27.94,26.06,26.44,150,239,180,10,0.84,0.46,1.24,0.35,1215,0.484615384615,0,1,3
2017/12/23,18:39:16,26.25,26.38,25.88,26.31,150,236,186,10,0.08,0.07,0.19,0.07,1045,2.08846153846,0,0,3
2017/12/23,18:19:21,26.25,26.25,25.88,26.38,149,234,184,10,0.09,0.3,0.7,0.29,960,2.07692307692,0,1,3
2017/12/22,19:35:35,26.38,27.56,26.06,26.38,140,228,180,10,1.06,1.23,1.44,0.4,1265,2.2,1,1,3
2018/01/10,15:58:28,25.69,26.44,25.56,25.75,9,10,33,29,0.42,0.51,0.16,0.12,430,2.52307692308,1,1,3
2018/01/10,17:03:50,25.88,26.13,25.75,25.94,149,239,185,25,0.13,0.08,0.09,0.08,785,1.60769230769,1,0,3
2017/12/22,14:08:49,26.19,27.25,26.06,26.31,164,252,273,74,0.09,0.08,0.06,0.07,970,1.96923076923,0,0,3
2018/01/10,17:04:20,25.94,26.13,25.81,25.94,149,238,184,25,0.24,0.27,0.14,0.09,785,1.63076923077,1,0,3
2017/12/23,18:32:07,26.25,26.31,25.88,26.38,150,236,187,10,0.07,0.15,0.13,0.06,1010,2.25384615385,0,0,3
2017/12/22,19:16:41,26.38,28.06,26.06,26.44,150,239,181,11,0.71,0.76,0.2,0.49,1215,-0.434615384615,0,1,3
2017/12/22,17:34:04,26.19,25.81,25.88,26.31,143,200,180,11,0.48,3.44,3.65,0.28,815,1.64615384615,1,1,3
2017/12/22,18:24:37,26.25,26.56,25.94,26.38,150,235,180,10,0.33,0.27,1.09,0.29,1065,2.62307692308,1,1,3
2017/12/22,13:13:40,25.94,28.38,25.56,26.19,161,249,228,70,0.52,0.42,1.03,0.33,845,8.83846153846,1,1,3
2017/12/22,13:54:31,26.13,27.13,26.0,26.31,165,256,278,72,0.38,0.22,0.07,0.12,920,1.83076923077,1,1,3
2017/12/22,19:15:40,26.31,27.94,26.06,26.44,150,239,182,10,1.27,0.36,1.73,0.43,1225,-0.5,1,1,3
2017/12/22,13:51:27,26.06,27.13,26.0,26.31,165,256,279,71,0.55,0.14,0.85,0.25,910,1.35,1,1,3
2017/12/22,17:46:50,26.25,25.94,25.88,26.31,150,238,180,11,0.08,0.05,0.15,0.07,860,1.25384615385,0,1,3
2018/01/10,16:56:10,25.81,26.06,25.75,25.94,3,3,13,11,0.08,0.07,0.12,0.09,750,2.55,0,1,3
2017/12/23,18:17:18,26.25,26.25,25.88,26.38,150,234,185,10,0.31,0.45,0.18,0.18,955,2.54615384615,0,0,3
2017/12/22,18:25:38,26.25,26.75,26.0,26.38,149,235,179,10,2.32,1.07,3.54,1.52,1075,2.56923076923,1,1,3
2017/12/22,14:00:38,26.13,27.06,26.0,26.31,165,257,279,74,0.34,0.12,0.77,0.1,925,1.36153846154,1,0,3
2018/01/10,16:18:54,25.75,26.06,25.69,25.81,6,8,36,23,0.09,0.05,0.08,0.1,555,3.38846153846,0,0,3
2018/01/10,16:21:27,25.75,26.06,25.69,25.88,5,7,36,22,0.08,0.06,0.36,0.15,570,3.80384615385,0,1,3
2017/12/22,14:07:47,26.19,27.25,26.06,26.31,163,252,272,74,0.12,0.35,0.2,0.11,970,1.79615384615,1,1,3
2018/01/10,17:01:47,25.88,26.13,25.75,25.94,142,232,183,25,0.19,0.27,0.1,0.09,780,1.66538461538,1,1,3
2018/01/10,16:58:13,25.88,26.06,25.75,25.94,2,3,12,10,0.08,0.05,0.15,0.09,755,1.68461538462,0,0,3
2017/12/22,17:56:01,26.25,27.0,25.88,26.38,148,235,177,10,1.25,0.5,0.09,0.08,890,2.44230769231,1,1,3
2017/12/23,18:09:39,26.25,26.25,25.88,26.38,149,234,185,10,0.09,0.18,0.12,0.07,925,3.81538461538,0,1,3
2017/12/22,18:22:03,26.25,26.31,26.0,26.38,148,234,178,10,0.39,0.19,0.41,0.14,1060,2.89615384615,0,1,3
2017/12/22,12:33:51,25.75,28.5,25.31,26.06,158,244,217,65,0.72,0.49,0.93,0.45,655,0.511538461538,1,1,3
2017/12/22,19:26:54,26.38,28.06,26.13,26.44,142,227,173,10,0.26,0.06,0.1,0.06,1245,0.846153846154,0,0,3
2017/12/22,12:40:59,25.81,28.94,25.38,26.06,160,244,223,67,0.83,0.54,1.41,0.47,695,2.29615384615,1,1,3
2017/12/22,12:37:56,25.81,28.81,25.38,26.13,160,243,215,66,2.04,0.62,3.64,3.4,675,1.62307692308,1,1,3
2017/12/22,18:26:39,26.25,26.63,25.94,26.38,149,234,180,10,0.45,0.44,0.46,0.2,1080,2.56538461538,0,1,3
2017/12/23,18:23:26,26.25,26.31,25.88,26.38,149,234,185,10,0.61,0.57,0.18,0.15,990,2.01923076923,0,0,3
2017/12/22,13:13:09,25.94,28.25,25.56,26.13,162,249,227,70,1.31,2.02,3.66,0.6,840,8.66153846154,1,1,3
2017/12/22,19:27:25,26.31,28.13,26.13,26.44,142,227,173,10,0.73,0.16,0.19,0.12,1250,0.992307692308,0,0,3
2017/12/23,18:31:36,26.25,26.31,25.94,26.38,150,236,185,10,0.08,0.1,0.07,0.07,1015,2.37692307692,0,0,3
2017/12/22,17:49:23,26.25,25.94,25.94,26.31,150,237,180,11,0.21,0.13,0.2,0.07,865,1.68076923077,1,1,3
2017/12/22,14:04:13,26.19,27.13,26.0,26.38,165,255,277,73,0.08,0.1,0.27,0.07,955,1.35769230769,0,0,3
2017/12/22,18:09:18,26.31,26.38,26.06,26.38,148,234,178,10,0.45,2.88,1.62,0.53,995,4.33076923077,0,1,3
2017/12/22,18:46:34,26.31,26.63,26.06,26.44,149,235,180,10,1.88,1.05,3.49,0.94,1170,2.75,0,1,3
2017/12/22,18:03:10,26.31,26.38,26.0,26.38,149,236,180,10,0.44,0.31,1.34,0.27,965,3.87692307692,0,0,3
2017/12/22,14:09:19,26.19,27.25,26.06,26.31,163,253,272,74,0.17,0.08,0.13,0.08,965,2.01153846154,1,0,3
2017/12/22,17:47:51,26.25,25.88,25.88,26.31,150,238,179,11,0.58,0.62,2.44,0.07,860,1.4,0,0,3
2017/12/22,12:38:26,25.81,28.94,25.38,26.13,160,243,223,65,0.95,3.44,3.65,1.03,675,1.70769230769,1,1,3
2017/12/23,18:35:10,26.25,26.38,25.88,26.38,150,236,186,10,0.12,0.29,0.36,0.07,1035,2.03846153846,0,0,3
2018/01/10,16:36:46,25.81,26.06,25.75,25.88,4,4,28,16,0.37,0.23,0.25,0.09,675,3.27307692308,0,1,3
2017/12/22,18:54:13,26.31,27.63,26.06,26.44,149,238,180,10,0.63,0.14,0.18,0.09,1190,2.33846153846,1,0,3
2017/12/22,13:12:39,25.94,28.19,25.56,26.13,162,247,227,70,3.3,2.98,3.66,2.43,840,8.44615384615,1,1,3
2017/12/22,14:15:27,26.19,27.31,26.13,26.38,160,247,218,59,0.9,1.02,2.62,0.61,950,0.223076923077,1,1,3
2017/12/22,19:21:17,26.38,28.06,26.13,26.5,142,226,171,10,1.26,1.31,0.8,0.34,1220,0.415384615385,0,1,3
2017/12/22,18:21:33,26.25,26.31,26.0,26.38,148,234,178,10,0.99,0.43,1.51,0.32,1060,2.81538461538,1,0,3
2017/12/22,18:09:48,26.25,26.38,26.06,26.38,148,234,177,10,0.66,0.33,1.26,0.37,995,4.15,0,1,3
2018/01/10,16:57:42,25.81,26.0,25.75,25.94,2,3,13,10,0.37,0.92,0.23,0.09,760,1.87307692308,0,0,3
2017/12/22,18:11:51,26.25,26.38,26.0,26.31,148,234,178,10,0.1,0.05,0.07,0.06,1000,3.34615384615,0,0,3
2018/01/10,16:37:17,25.81,26.06,25.75,25.81,4,4,29,16,0.1,0.07,0.12,0.1,675,3.40384615385,0,1,3
2017/12/23,18:13:44,26.19,26.25,25.88,26.38,149,234,185,10,0.12,0.22,0.45,0.09,945,2.90769230769,0,0,3
2017/12/22,17:53:28,26.25,27.13,25.94,26.38,148,235,178,11,0.08,0.08,0.06,0.06,895,2.87307692308,0,1,3
2017/12/22,17:38:09,26.19,25.81,25.94,26.31,150,240,180,12,0.08,0.06,0.23,0.07,835,1.68461538462,1,1,3
2017/12/22,18:11:20,26.31,26.38,26.0,26.38,148,234,178,10,0.54,0.27,1.85,0.27,995,3.60769230769,1,0,3
2017/12/22,13:58:05,26.13,27.19,26.06,26.25,165,256,279,72,0.43,0.09,0.53,0.09,935,2.17692307692,1,0,3
2017/12/22,19:25:22,26.31,28.06,26.13,26.44,141,226,171,10,0.42,0.33,0.92,0.28,1235,0.792307692308,0,1,3
2017/12/22,13:26:57,26.0,27.81,25.81,26.19,164,252,268,70,0.07,0.1,0.19,0.06,865,0.976923076923,1,0,3
2018/01/10,15:42:08,25.56,26.25,25.5,25.69,10,10,37,34,0.1,0.34,0.22,0.1,375,0.219230769231,1,1,3
2018/01/10,17:04:51,25.88,26.06,25.75,25.94,149,238,184,25,0.49,0.17,0.1,0.09,780,1.57307692308,0,1,3
2017/12/22,13:22:52,26.0,27.88,25.75,26.25,164,253,261,70,3.46,0.21,0.83,0.25,855,1.51153846154,0,1,3
2018/01/10,15:51:50,25.69,26.44,25.5,25.69,9,9,50,30,1.4,2.8,0.26,0.19,405,0.734615384615,1,1,3
2017/12/23,17:40:33,26.19,26.0,25.81,26.31,150,239,186,12,0.85,0.72,2.18,0.65,780,3.48846153846,1,1,3
2017/12/23,18:34:40,26.25,26.38,25.88,26.31,150,235,186,10,0.11,0.31,0.15,0.07,1030,2.01923076923,0,1,3
2017/12/22,18:39:56,26.31,26.69,26.06,26.5,150,236,180,10,0.72,0.66,0.07,0.48,1160,2.75,0,1,3
2017/12/22,13:23:53,26.0,27.81,25.75,26.19,165,254,274,72,0.76,0.14,0.39,0.14,860,1.26153846154,1,1,3
2017/12/22,17:51:56,26.25,26.5,25.94,26.38,149,236,180,11,1.6,0.67,2.71,0.53,880,2.41538461538,1,1,3
2017/12/22,13:42:46,26.06,27.38,25.94,26.31,165,256,277,71,0.17,1.6,0.52,0.57,890,0.653846153846,1,1,3
2017/12/22,18:57:48,26.31,27.75,26.06,26.44,150,239,181,11,0.09,0.15,0.14,0.06,1190,1.25769230769,1,0,3
2018/01/10,17:00:46,25.88,26.06,25.75,25.88,114,185,151,24,0.74,0.37,0.24,0.11,765,1.74230769231,1,1,3
2017/12/22,18:41:58,26.31,26.63,26.0,26.44,149,235,180,10,3.39,0.39,0.19,0.17,1165,3.25769230769,1,0,3
2017/12/23,08:03:04,25.06,25.06,24.44,25.31,5,5,24,16,0.07,0.05,0.06,0.06,360,0.0923076923077,0,0,0
2017/12/24,01:33:51,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,365,0.0,0,0,0
2018/01/11,02:11:41,25.19,25.25,24.75,25.31,0,0,0,0,0.07,0.04,0.06,0.07,345,0.0,0,0,0
2017/12/23,23:11:55,25.44,25.5,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.0192307692308,0,0,0
2017/12/23,21:50:13,25.69,25.63,25.25,25.88,0,0,0,0,0.06,0.04,0.11,0.06,530,-2.18076923077,0,0,0
2018/01/11,02:10:40,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0,0
2017/12/23,05:20:12,25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/23,21:37:27,25.69,25.63,25.31,25.88,0,0,0,0,0.06,0.04,0.06,0.06,590,-2.71923076923,0,0,0
2017/12/22,20:01:37,26.06,26.31,25.81,26.25,0,0,0,0,0.07,0.05,0.06,0.06,1040,-4.96923076923,0,0,0
2017/12/24,01:26:12,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2018/01/11,05:40:00,25.13,25.13,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
2017/12/23,11:42:07,25.19,25.19,25.0,25.81,14,16,65,46,0.08,0.06,0.06,0.06,360,9.237613944200001e-18,0,0,0
2017/12/22,21:35:34,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,595,-1.98846153846,0,0,0
2018/01/11,03:45:08,25.13,25.19,24.69,25.31,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
2017/12/24,06:26:25,25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.07,355,-0.157692307692,0,0,0
2017/12/25,23:52:58,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017/12/23,15:06:21,25.81,26.88,25.56,26.25,11,12,60,44,0.08,0.07,0.06,0.07,485,-1.83076923077,0,0,0
2017/12/23,04:12:48,25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.06,0.05,0.06,360,0.0,0,0,0
2017/12/23,09:12:00,25.06,25.06,24.56,25.31,6,6,34,22,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/26,06:41:26,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.04,0.06,0.09,355,-0.0423076923077,0,0,0
2018/01/11,04:45:53,25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/24,00:05:31,25.44,25.44,24.94,25.56,0,0,0,0,0.06,0.05,0.06,0.05,370,0.0,0,0,0
2018/01/11,00:15:17,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
2018/01/11,05:20:06,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/23,20:58:39,25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,750,-2.02692307692,0,0,0
2017/12/26,08:59:17,25.06,25.13,24.63,25.25,6,6,32,21,0.07,0.05,0.07,0.1,350,0.0,0,0,0
2017/12/26,00:20:32,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
2017/12/23,02:54:10,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0,0
