intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio.1,Class
-0.00549,0.611647,0.022242,1.012179,0.261718,0.480988,0.55993,0.452397,0.064084,0.240766,A
0.043885,-0.157769,0.328093,0.552225,0.261718,0.522513,0.182426,-0.260245,-0.123005,0.514104,A
0.068573,-1.16272,-3.210528,-0.829367,0.261718,-1.885928,0.748682,-3.200359,-2.866974,-1.911618,A
0.056229,0.43107,-3.210528,-1.133148,0.261718,0.107265,-0.42158,-1.654582,-0.43482,0.464798,A
0.377169,0.179832,0.064919,-1.533962,0.261718,-0.266459,0.446679,0.093018,-0.310094,-0.357277,A
0.142636,0.203385,-0.006209,-0.834827,0.261718,1.560634,0.635431,0.184407,-0.123005,1.137896,A
0.438888,0.289748,0.14316,-0.282494,0.261718,0.605563,0.333428,-0.40054,0.251173,0.488511,A
0.15498,-0.471816,0.50947,1.205082,0.261718,-0.141884,1.201687,0.433332,0.251173,-0.622478,A
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.190314,0.710932,-0.555068,-0.590727,-0.104674,A
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.564038,0.484429,0.331071,0.157628,0.351215,A
0.241386,0.109171,-0.127126,0.380626,0.17234,-0.307984,0.106925,0.799739,0.781258,-0.213592,A
0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.806282,0.144676,-0.605237,0.001721,-0.68895,A
0.068573,-0.087108,0.470349,-0.099617,0.17234,-0.141884,0.52218,0.374542,0.344717,-0.294506,A
0.179667,-0.291239,0.228514,1.550427,0.17234,-1.138481,0.446679,-2.882956,-3.054063,-1.124008,A
0.019197,-0.087108,0.384996,0.794958,0.261718,0.730137,0.182426,0.023938,0.40708,0.685624,A
-0.00549,-0.283388,0.214288,-2.421913,0.17234,0.522513,-1.214339,0.922969,0.874802,1.43062,A
0.080916,-0.244132,0.45968,0.426726,0.261718,-0.349509,0.182426,-0.247178,-0.341275,-0.297255,A
-0.104241,-0.055704,0.299642,0.391249,0.17234,-0.141884,-0.195078,0.678315,0.531806,0.113343,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.30458,0.257927,-2.455992,-1.526171,-1.192878,A
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.183409,0.597681,-0.060713,0.500624,-0.346017,A
0.117948,0.23479,0.050694,0.220456,0.261718,0.314889,0.257927,0.238148,0.18881,0.261392,A
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.10036,0.069175,0.970362,0.313536,0.003171,A
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.141884,0.144676,-0.892837,-1.214356,-0.078804,A
0.241386,-0.322644,0.310311,0.49055,0.261718,1.602159,0.861934,-0.595627,-0.154186,1.034174,A
0.068573,-1.16272,-3.210528,-0.829367,0.261718,3.346203,0.786433,-1.190592,-0.808997,2.574277,A
0.179667,-0.330495,0.530808,-0.314183,0.082961,0.14879,0.257927,-0.009612,0.126447,0.119575,A
0.389513,0.376111,0.018686,-0.690978,0.082961,1.062336,0.52218,-1.23482,-0.466001,0.77089,A
0.15498,0.23479,0.210732,0.643738,0.17234,0.356414,0.371178,0.634398,-0.528364,0.234931,A
0.204355,-0.448263,0.349432,0.689659,0.261718,-0.723232,0.52218,0.863791,0.095265,-0.797675,A
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.190314,0.824183,0.562114,0.001721,-0.153075,A
0.229043,-1.044953,0.349432,0.84243,0.261718,1.186911,0.446679,0.905126,0.40708,0.927426,A
-0.215336,0.776522,0.502357,-1.289141,-0.721442,2.29424,0.245343,-0.526178,0.168022,2.058776,A
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.557133,0.55993,0.507304,0.032902,-0.670011,A
0.031541,0.36826,-0.027547,0.237135,0.17234,0.14879,0.484429,-0.789528,-0.091823,0.001158,A
-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.640182,0.673182,1.456795,-2.742249,-0.795204,A
0.117948,0.171981,0.217845,1.738109,0.261718,-0.10036,0.031425,1.634291,0.095265,0.029632,A
0.15498,-0.040001,0.363657,1.200934,0.261718,-0.515608,0.220177,2.008426,0.812439,-0.456503,A
0.142636,0.069915,0.399221,0.568039,-1.168333,1.26996,0.106925,-0.473057,0.219991,1.250491,A
0.117948,-0.291239,0.306755,0.255993,0.17234,0.14879,0.182426,-0.059723,-0.154186,0.153897,A
-2.276758,0.454623,0.050694,-2.161546,-4.832837,-2.840999,-5.81989,1.111337,-1.276719,-4.524254,A
0.15498,-0.251983,0.125378,-0.576698,-0.900198,2.017408,1.503691,-0.017766,-0.43482,0.823728,A
0.15498,-0.16562,-3.210528,-1.32068,-0.185173,-0.307984,0.484429,0.340506,0.157628,-0.415334,A
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.231839,0.371178,0.760132,0.750076,0.132414,A
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,0.024215,0.899684,1.627399,0.500624,-0.337194,A
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.480988,0.220177,-1.513354,-0.808997,0.428344,A
-0.264711,-0.126364,0.235627,0.176773,0.261718,3.553827,0.408929,-1.625517,-2.523978,3.072202,A
0.019197,-0.087108,0.384996,0.794958,0.261718,1.145386,0.182426,-0.184447,0.219991,1.055247,A
0.229043,-1.044953,0.349432,0.84243,0.261718,0.730137,0.333428,1.042315,0.219991,0.596971,A
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.688613,-0.006326,-1.110329,-1.214356,0.757304,A
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.771662,0.597681,0.278028,-0.091823,0.474117,A
-0.104241,-0.055704,0.299642,0.391249,0.17234,1.768258,0.371178,-1.04721,-0.590727,1.488206,A
0.15498,-0.275537,0.417003,0.813815,0.261718,0.356414,0.031425,0.039219,0.157628,0.449066,A
-0.128929,0.022808,0.19295,0.837775,0.261718,0.771662,0.371178,-1.04488,-0.777816,0.607519,A
0.15498,0.054213,0.164499,-0.048325,0.261718,0.730137,0.408929,0.388249,0.375899,0.543012,A
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,-0.806282,-0.006326,0.535612,0.251173,-0.615462,A
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.972381,0.257927,-1.96385,-1.245538,-0.895551,A
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.311485,0.106925,-0.689073,0.344717,1.257821,A
-2.276758,0.454623,0.050694,-2.161546,-4.832837,-3.422347,-5.85764,0.877323,-1.869167,-4.954767,A
0.068573,-0.204876,0.424116,1.412158,0.261718,0.273364,0.446679,1.498053,0.18881,0.122095,A
0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.10036,0.371178,0.390482,0.313536,-0.174317,A
0.019197,-0.605286,0.502357,0.181368,0.17234,1.062336,0.55993,-0.897381,-0.497183,0.747684,A
0.179667,-0.43256,0.150273,-1.883217,-1.078955,-1.512204,-0.119577,-3.104563,-3.241152,-1.210093,A
0.389513,0.556689,0.431229,-1.955514,0.082961,0.06574,0.069175,0.340545,-0.65309,0.143891,A
-0.202992,-0.338346,0.434785,-0.184417,0.082961,1.809783,0.55993,-0.028425,-0.123005,1.403122,A
1.37702,-0.063555,0.349432,0.40572,0.17234,-0.307984,0.446679,-0.451933,-0.341275,-0.397059,A
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.474083,0.257927,-0.516936,-0.216549,-0.437022,A
-3.498799,0.454623,0.128935,-5.440122,-0.006417,-0.806282,0.182426,-1.456836,-1.058449,-0.702066,A
-0.128929,0.383963,0.23207,1.248675,0.261718,-0.10036,0.257927,1.388511,0.282354,-0.110617,A
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.190314,0.408929,-0.320083,-1.151994,0.064327,A
0.179667,-0.212727,0.132491,-1.306507,0.261718,0.397939,0.673182,0.852413,0.375899,0.110836,A
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.183409,0.52218,-0.18202,0.064084,-0.32409,A
0.216699,0.124874,-3.210528,-0.886924,0.261718,-0.266459,0.295677,0.233586,-0.123005,-0.281776,A
0.204355,0.038511,0.036468,0.655644,0.17234,0.314889,0.295677,0.749142,0.064084,0.238017,A
0.117948,-0.220579,0.367214,0.914608,0.261718,0.480988,-0.044076,0.658298,0.531806,0.593366,A
0.377169,0.179832,0.064919,-1.533962,0.261718,-0.183409,0.144676,0.040519,-0.247731,-0.119851,A
0.105604,-0.251983,0.466793,0.287084,0.261718,0.314889,0.295677,0.500567,-0.029461,0.235955,A
-0.079554,-0.338346,0.40989,0.129748,0.17234,-0.224934,0.144676,0.741687,0.500624,-0.163756,A
0.192011,0.242641,0.164499,0.576722,0.261718,0.522513,0.446679,0.159652,-0.029461,0.32913,A
0.426544,7.293004,0.19295,-1.533156,-0.989576,-1.719828,0.55993,-2.936484,-2.55516,-1.69741,A
0.142636,0.486028,0.025799,0.545422,0.17234,1.768258,-0.081827,-0.730661,-0.154186,1.804039,A
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.605563,0.295677,0.864432,0.40708,0.498866,A
0.080916,0.10132,0.10404,0.14049,0.261718,0.273364,0.069175,-0.190388,-0.185368,0.343994,A
0.229043,-0.369751,0.484575,0.250174,0.261718,-0.307984,0.371178,0.65855,0.438262,-0.357735,A
0.09326,0.10132,0.313868,0.756586,0.351096,-0.515608,-0.157328,1.073477,0.469443,-0.26866,A
-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.141884,0.597681,1.164244,-2.742249,-0.330659,A
0.179667,0.258344,0.189393,-0.133304,0.17234,0.06574,0.257927,-2.147073,-1.588534,0.036106,A
0.401857,-0.220579,-3.210528,-1.185513,-1.168333,0.480988,-0.044076,-0.122085,0.344717,0.591715,A
-0.030178,0.093469,0.235627,1.206186,0.261718,1.228436,0.748682,0.789585,0.500624,0.776351,A
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.01731,0.257927,0.810476,0.064084,-0.031608,A
-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.14879,0.144676,-0.415335,-0.154186,0.181093,A
-0.104241,-0.079257,0.011573,0.220903,0.261718,-0.391033,0.55993,0.512236,0.531806,-0.528725,A
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.391033,0.484429,0.030676,-0.154186,-0.481072,A
0.117948,0.627349,0.075589,0.831628,0.261718,-1.180006,0.220177,-0.483211,-0.933723,-1.063648,A
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.598658,0.371178,-0.079119,-0.43482,-0.613425,A
0.142636,-0.330495,0.299642,0.418282,0.17234,0.314889,0.106925,0.359281,0.064084,0.356893,A
0.204355,0.038511,0.036468,0.655644,0.17234,0.688613,0.106925,0.596207,-0.247731,0.690688,A
-0.178304,0.014957,0.264078,0.582361,0.17234,0.813187,0.182426,-0.259818,-0.216549,0.765272,A
-0.042522,0.187683,0.224957,0.290963,0.261718,0.314889,0.144676,0.297308,0.001721,0.321583,A
0.031541,0.2976,-3.210528,-0.58359,-0.721442,-0.474083,0.182426,0.882779,0.812439,-0.407969,A
0.068573,0.533135,0.488131,0.255665,-0.632064,-1.22153,-2.724356,-0.018077,-3.740056,-2.606186,A
0.327793,0.179832,0.157386,-0.508846,0.17234,1.228436,0.333428,0.027685,0.313536,1.019708,A
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.145386,0.786433,0.469114,-0.091823,0.710108,A
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,1.186911,0.635431,-0.11562,0.095265,0.810974,A
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.266459,0.446679,-0.249566,-0.185368,-0.36122,A
0.278418,0.069915,0.214288,-2.283942,0.082961,0.730137,0.55993,-3.127299,-2.368071,0.462834,A
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.141884,0.748682,0.776616,1.24898,-0.404726,A
0.179667,-0.330495,0.530808,-0.314183,0.082961,2.017408,1.201687,-1.615673,-1.027268,1.179258,A
0.500607,-0.220579,-0.03466,0.497323,0.17234,0.107265,0.55993,0.27364,-0.216549,-0.094343,A
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.809783,0.069175,0.087835,-0.154186,1.752311,A
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.723232,0.031425,0.949646,0.313536,-0.555403,A
0.229043,0.124874,0.182281,0.686496,0.261718,2.100457,0.144676,-1.107844,-0.684271,1.945301,A
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,-0.224934,0.182426,0.448068,0.095265,-0.183213,A
0.192011,-0.03215,0.452567,-0.877078,0.261718,0.439463,0.446679,-0.441954,0.126447,0.263827,A
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.397939,0.220177,1.096096,0.40708,0.363367,A
0.216699,0.124874,-3.210528,-0.886924,0.261718,-0.141884,0.408929,0.375318,0.157628,-0.225189,A
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.273364,0.371178,0.251001,0.18881,0.156235,A
-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.553729,0.220177,1.053576,-2.898156,-1.397997,A
0.994361,-0.008597,-0.148465,0.826884,0.261718,-0.01731,0.446679,0.444689,-0.497183,-0.126856,A
0.043885,-0.157769,0.328093,0.552225,0.261718,1.851308,0.597681,-1.076507,-0.123005,1.414261,A
-0.128929,0.211237,0.075589,0.526356,0.261718,0.107265,-0.34608,0.15507,-0.247731,0.430899,A
0.241386,-0.322644,0.310311,0.49055,0.261718,0.273364,0.446679,-0.271098,-0.746634,0.100107,A
0.130292,0.870736,-3.210528,0.062493,0.261718,0.896237,0.333428,0.872256,0.344717,0.737401,A
0.019197,-0.016448,-3.210528,-0.310423,0.261718,-0.307984,-0.044076,0.188368,-0.559546,-0.128809,A
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.307984,-0.081827,-0.066654,0.18881,-0.110027,A
-0.128929,0.022808,0.19295,0.837775,0.261718,2.225032,0.786433,-0.914194,-0.372457,1.623128,A
0.352481,0.211237,0.306755,-0.946242,0.17234,1.934358,0.748682,-0.482998,-0.091823,1.41678,A
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.183409,0.786433,-0.72736,-0.091823,-0.460867,A
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.55993,0.106881,0.18881,-0.638511,A
0.019197,-0.283388,0.214288,0.857677,0.261718,0.231839,-0.044076,0.286823,0.032902,0.361992,A
0.130292,-0.024299,0.246296,0.121006,0.082961,-2.59185,0.106925,-2.634264,-0.902542,-2.29045,A
0.142636,0.164129,0.200063,-0.249732,0.261718,-0.224934,0.182426,-0.021319,0.251173,-0.163588,A
0.117948,0.124874,0.128935,0.3837,0.17234,-0.01731,-0.38383,0.237042,-0.278912,0.333325,A
0.080916,0.10132,0.10404,0.14049,0.261718,-0.10036,0.031425,-1.275768,-1.183175,0.005679,A
0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-0.723232,0.031425,-0.786014,-0.840179,-0.572305,A
0.043885,-0.079257,0.061363,0.565085,0.261718,1.43606,0.144676,-0.215492,-0.466001,1.34381,A
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.058835,0.824183,0.176136,0.40708,-0.358085,A
0.204355,-0.448263,0.349432,0.689659,0.261718,0.522513,0.408929,0.019764,0.157628,0.361715,A
0.216699,-0.291239,0.349432,0.50711,0.261718,1.020811,-0.157328,-1.345527,-0.777816,1.156184,A
0.377169,0.179832,0.064919,-1.533962,0.261718,0.14879,-0.119577,0.50544,-0.091823,0.331034,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.14879,0.144676,0.690178,0.500624,0.176343,A
-0.079554,0.313302,0.139604,0.295528,0.261718,0.854712,0.257927,0.76914,0.18881,0.750674,A
0.648733,0.242641,-0.045329,-0.444157,0.261718,1.768258,0.408929,-1.079575,-0.43482,1.471811,A
0.031541,-0.09496,-0.031104,0.803253,0.261718,-0.889332,0.484429,-2.982595,-3.490604,-0.920493,A
-0.252367,0.093469,0.239183,-0.021441,0.17234,1.228436,0.144676,-0.918893,-0.216549,1.159041,A
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,0.813187,0.106925,0.262709,-0.029461,0.802125,A
0.179667,-0.173471,0.121822,-1.139205,0.17234,1.103861,0.861934,-0.961937,-0.247731,0.626156,A
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.474083,0.52218,0.209511,0.500624,-0.574125,A
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,0.688613,-2.497853,0.352894,0.469443,-1.439466,A
0.068573,0.533135,0.488131,0.255665,-0.632064,-1.013906,0.824183,1.307142,-3.459422,-1.179907,A
0.846235,0.014957,-0.052442,0.98795,0.261718,0.397939,0.220177,0.819135,0.18881,0.368827,A
0.09326,0.148427,0.171611,0.970704,0.17234,0.314889,0.295677,0.815466,0.032902,0.239874,A
0.15498,-0.322644,0.175168,0.126526,0.17234,0.14879,0.257927,0.347515,0.064084,0.106026,A
-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.183409,0.371178,0.679286,0.18881,-0.232085,A
-3.498799,-0.550328,0.050694,-0.629422,-4.922215,-0.307984,0.484429,0.260282,0.251173,-0.417782,A
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.26996,0.333428,0.321713,-0.964905,1.07351,A
0.352481,0.211237,0.306755,-0.946242,0.17234,-0.10036,-2.913108,0.291502,0.157628,-1.655169,A
-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.141884,-0.308329,1.407771,0.62535,0.170894,A
0.192011,0.242641,0.164499,0.576722,0.261718,0.107265,0.408929,0.528739,-0.154186,-0.010186,A
0.019197,-0.087108,0.292529,0.240776,0.17234,-0.598658,0.220177,-0.215007,0.219991,-0.537297,A
0.290762,0.156278,0.136047,1.401386,0.082961,0.190314,0.333428,1.459397,0.282354,0.110221,A
0.229043,-1.044953,0.349432,0.84243,0.261718,0.522513,0.182426,-0.713517,-0.808997,0.493393,A
0.117948,0.23479,0.050694,0.220456,0.261718,-0.847807,-0.119577,-1.177642,-1.307901,-0.603587,A
0.142636,0.069915,0.399221,0.568039,-1.168333,0.397939,0.371178,0.534505,0.937165,0.270373,A
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.266459,0.748682,-0.032114,0.18881,-0.511077,A
0.204355,0.038511,0.036468,0.655644,0.17234,0.06574,0.257927,0.158021,-0.590727,0.03889,A
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.141884,0.861934,0.84189,0.095265,-0.452766,A
0.130292,-0.275537,0.274747,-0.574878,0.261718,2.889429,0.635431,-1.180749,-0.840179,2.303929,A
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.141884,0.295677,-0.177302,0.251173,-0.160706,A
-0.06721,-0.275537,0.253409,0.371526,-1.078955,1.228436,0.484429,-0.434653,-0.091823,0.940904,A
-0.054866,0.580242,0.032912,-0.016668,0.261718,0.937762,0.55993,-0.528275,0.032902,0.642876,A
0.130292,0.077766,0.299642,-0.693335,0.261718,0.730137,0.635431,-0.438265,-0.247731,0.420869,A
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.480988,-2.573354,0.090203,0.032902,-1.386351,A
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.640182,-2.913108,0.649716,-0.154186,-2.027456,A
1.772024,0.014957,0.335206,-0.08619,-2.687761,-0.474083,1.050686,-1.039579,-2.118619,-0.831936,A
0.105604,-0.149918,0.438342,0.934659,0.261718,-0.224934,0.748682,0.739435,0.375899,-0.47649,A
0.09326,0.148427,0.171611,0.970704,0.17234,2.72333,-2.799857,-1.515043,-1.058449,0.044906,A
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.055431,0.220177,-1.595442,-0.715453,-0.945194,A
0.241386,0.23479,0.121822,1.037988,0.261718,0.06574,0.446679,0.763161,-0.029461,-0.066893,A
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.598658,0.635431,-0.32983,-0.154186,-0.743138,A
-0.017834,0.132725,0.125378,1.357345,0.261718,0.356414,0.446679,1.087961,-0.123005,0.190556,A
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.474083,0.257927,0.103231,-0.466001,-0.452043,A
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.564038,-0.34608,1.379425,0.656532,0.875794,A
0.130292,0.336855,0.100483,0.382834,0.17234,0.107265,0.446679,0.828862,0.375899,-0.032271,A
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.141884,0.257927,0.050382,0.095265,-0.140068,A
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.024215,-0.308329,0.171632,-0.559546,0.291108,A
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.730137,0.52218,-0.328878,-0.123005,0.499963,A
0.130292,0.336855,0.100483,0.382834,0.17234,0.854712,0.55993,-0.294707,-0.746634,0.571522,A
0.192011,0.509582,0.079145,1.072093,0.261718,0.107265,-0.119577,0.603023,0.157628,0.287817,A
0.15498,-0.040001,0.363657,1.200934,0.261718,1.186911,0.295677,-0.315268,-0.185368,1.019768,A
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.224934,-0.006326,0.129655,-0.497183,-0.075464,A
-0.314087,-0.236281,0.029355,0.460861,0.261718,-0.058835,0.144676,0.39753,0.687713,-0.009258,A
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.688613,1.050686,-0.530002,-1.245538,0.143782,A
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-1.013906,0.408929,-1.365544,0.126447,-1.003589,A
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.242406,-0.05666,2.465329,-2.700673,-2.837464,A
0.15498,-0.040001,0.363657,1.200934,0.261718,0.439463,0.408929,1.29856,0.812439,0.287166,A
0.204355,-0.354049,0.32098,0.410166,-0.989576,1.020811,0.257927,0.102319,-0.341275,0.9244,A
0.266074,0.211237,0.114709,0.937882,0.261718,0.480988,0.257927,-0.560193,-1.49499,0.417494,A
0.068573,-0.087108,0.470349,-0.099617,0.17234,0.522513,0.220177,-0.427547,-0.091823,0.474225,A
-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.01731,0.55993,0.414149,0.032902,-0.190012,A
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.14879,0.824183,0.619875,0.718895,-0.17428,A
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.01731,0.408929,0.238615,-0.123005,-0.115138,A
-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,2.266557,-0.232828,-2.063975,-2.33689,2.699904,A
0.019197,-0.087108,0.292529,0.240776,0.17234,0.730137,0.786433,-0.559203,0.313536,0.329383,A
0.204355,0.360409,0.139604,0.299019,-0.095795,-1.636779,-0.044076,-0.9831,1.093072,-1.390474,A
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.273364,0.295677,-0.393823,-0.808997,0.202201,A
0.15498,0.140576,0.228514,0.766134,-1.257711,1.35301,0.446679,-0.615159,-0.497183,1.072401,A
0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.141884,0.333428,-0.330917,-0.091823,-0.190229,A
0.056229,-0.087108,0.089814,1.312409,0.082961,-1.38763,-0.119577,-3.329044,-3.740056,-1.089566,A
0.031541,0.36826,-0.027547,0.237135,0.17234,-0.10036,0.069175,0.154973,0.219991,-0.005207,A
0.241386,-0.126364,0.417003,0.096091,0.17234,-0.432558,0.333428,0.272708,0.282354,-0.451717,A
0.944986,0.132725,0.136047,0.564936,0.17234,-0.307984,0.333428,-0.119988,-0.590727,-0.334951,A
0.142636,0.486028,0.025799,0.545422,0.17234,0.231839,0.257927,0.227218,0.095265,0.204082,A
0.031541,0.117022,-0.176916,-0.620739,-1.168333,-0.930856,0.899684,-2.039667,-0.185368,-1.16485,A
0.130292,-0.463965,0.338762,0.26578,0.261718,0.813187,0.597681,-0.08904,-0.310094,0.516973,A
0.056229,-0.291239,0.239183,0.767954,0.17234,-0.598658,0.333428,0.194852,-0.528364,-0.602816,A
1.142487,0.062064,0.125378,1.05983,0.261718,0.231839,0.786433,0.211258,-0.902542,-0.107471,A
0.290762,0.156278,0.136047,1.401386,0.082961,0.522513,-2.837607,0.314393,0.001721,-1.315443,A
0.216699,0.321153,0.128935,0.491087,0.261718,0.024215,0.220177,0.619952,0.064084,0.008174,A
0.09326,-0.385453,0.352988,0.546705,0.261718,0.273364,0.371178,0.197066,-0.091823,0.162733,A
0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.266459,0.220177,-0.270516,-0.466001,-0.244079,A
0.056229,0.533135,0.185837,0.882801,0.261718,0.024215,0.257927,1.228159,-0.029461,-0.001506,A
0.117948,-0.291239,0.306755,0.255993,0.17234,-0.183409,-0.308329,0.224014,0.251173,0.134403,A
0.031541,-0.346197,-0.009765,1.029902,0.082961,-0.432558,-3.10186,-0.692703,-0.840179,-1.852354,A
0.179667,0.258344,0.189393,-0.133304,0.17234,-1.096956,-2.875357,-0.399939,-0.497183,-2.349822,A
0.019197,-0.087108,0.384996,0.794958,0.261718,1.311485,0.182426,0.376833,0.718895,1.202548,A
0.179667,-0.43256,0.150273,-1.883217,-1.078955,0.024215,0.295677,-2.356041,-1.432627,-0.025315,A
